,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/07/2026 14:34:53,0,1.56,0,0,20.31,6.25,6.25,0,7.81,15.62,28.12,32.81,9.9,32.81,12.54015,2309,418,1048,131,12.375,0.3460971,1.3375,1130,51,12.375,0.13177526,1.3375,1797,591,18,2.12287974,1.34375,1797,111.5,18,0.3273695,1.34375,4042,420.5,40.5,1.51449585,1.34375,4042,1202.5,40.5,4.17278051,1.34375,81.125,1.55,1.55,99.80921
09/07/2026 14:34:55,17.19,7.94,7.81,4.76,7.81,46.88,10.94,7.81,9.38,25.4,26.56,7.81,15.02,46.88,13.0910892,2545,483,1797,360,18,1.09529877,1.33125,1797,90,18,0.207727239,1.33125,4042,1033,40.5,3.61196351,1.33125,1797,185,18,0.4961625,1.33125,1797,576,18,1.93397009,1.33125,4042,653.5,40.5,2.03090954,1.35,80.875,1.55,1.55,99.80916
09/07/2026 14:34:57,6.15,4.62,10.77,3.08,3.08,24.62,41.54,15.38,9.23,18.46,6.15,6.15,12.44,41.54,13.1090565,4004,464,4042,137.5,40.5,0.418141633,1.35625,4042,246.5,40.5,0.8421234,1.35625,4042,554,40.5,1.99672413,1.35625,3967,1176.5,39.75,4.150437,1.33125,3967,452.5,39.75,1.45459151,1.3125,3967,214,39.75,0.651023746,1.3125,81.125,1.55,1.55,99.80922
09/07/2026 14:34:59,15.38,3.08,1.54,3.08,12.31,20,1.54,0,15.38,18.46,28.12,6.15,10.42,28.12,12.2170362,2536,424,1797,309,18,1.04583848,1.34375,1739,63,18,0.194896892,1.34375,4042,730,40.5,2.40463424,1.3625,1797,63,18,0.158018649,1.3625,4042,657,40.5,2.38405347,1.3125,1797,721,18,2.577498,1.3125,81.25,1.55,1.55,99.8092041
09/07/2026 14:35:01,12.31,1.56,3.08,1.54,10.77,25.76,7.69,15.38,12.31,23.08,12.31,24.62,12.53,25.76,12.7286749,3668,434,4042,234.5,40.5,0.7655438,1.3375,1797,81,18,0.218820974,1.3375,4042,754.5,40.5,2.525143,1.35,4042,362.5,40.5,1.26589417,1.35,4042,562.5,40.5,1.95634,1.35,4042,606.5,40.5,2.02735376,1.35,81,1.55,1.55,99.8092346
09/07/2026 14:35:03,12.7,1.59,7.94,6.78,0,1.59,19.05,17.46,6.35,22.58,22.22,19.05,11.44,22.58,13.6992712,2786,500,1397,351,14,0.9616664,1.35,1397,288.5,14,0.8623972,1.35,4042,112,40.5,0.264203072,1.35,4042,813.5,40.5,2.8381598,1.36875,1797,599,18,2.01627016,1.36875,4042,838.5,40.5,2.8517065,1.36875,80.875,1.55,1.55,99.80921
09/07/2026 14:35:05,0,1.56,1.56,4.69,1.56,0,23.44,31.75,9.38,18.75,6.25,10.94,9.16,31.75,11.9779024,2798,382,1332,57,18,0.183500692,1.33125,3959,124.5,40.5,0.412267625,1.33125,1619,25.5,18,0.06429513,1.33125,4042,1100.5,40.5,4.17248154,1.33125,4042,660.5,40.5,2.290229,1.34375,1797,325,18,1.148513,1.33125,81.125,1.55,1.55,99.8092
09/07/2026 14:35:07,4.69,1.59,0,18.75,7.81,7.81,32.81,11.29,3.12,20.31,4.69,3.12,9.67,32.81,12.1072578,2388,400,1235,96.5,12.375,0.3294725,1.35,1235,414,12.375,1.49618173,1.35,1976,292,19.8,1.02666879,1.35,1797,884,18,3.14808083,1.34375,4042,544,40.5,1.86965823,1.3375,4042,171,40.5,0.523578942,1.3375,80.875,1.55,1.55,99.80916
09/07/2026 14:35:09,0,0,0,0,0,0,32.31,38.46,0,0,3.08,33.85,8.97,38.46,12.0039768,2236,390,1260,22,18,0.060311798,1.35625,1470,21,18,0.053188,1.35625,3050,15.5,40.5,0.0338373855,1.35625,4042,1468,40.5,5.31730366,1.35625,1797,35,18,0.08285105,1.35625,1797,781.5,18,2.73583484,1.35625,80.625,1.55,1.55,99.80916
09/07/2026 14:35:11,20.31,69.84,3.12,10.77,1.56,0,1.56,1.59,1.56,1.59,1.56,3.12,9.72,69.84,11.6271753,2274,395,1797,1842,18,6.58655071,1.34375,4042,335.5,40.5,1.0832808,1.35,1567,19,18,0.0380695127,1.35,1384,29,18,0.210989326,1.35,1703,53,18,0.154313266,1.3625,3151,92,40.5,0.2278418,1.30625,79.875,1.55,1.55,99.80919
09/07/2026 14:35:13,20,7.69,7.69,1.54,0,0,20,6.06,7.69,4.55,9.23,47.69,11.01,47.69,13.26975,2545,495,4042,596.5,40.5,1.96964419,1.34375,1797,168,18,0.5347931,1.34375,1797,72.5,18,0.170775652,1.34375,1797,636.5,18,2.21263981,1.34375,4042,190.5,40.5,0.5131659,1.35,1797,1307,18,4.27920628,1.35,79.375,1.55,1.55,99.80921
09/07/2026 14:35:15,4.69,23.81,40.62,29.69,23.44,23.44,7.81,1.56,6.25,11.11,4.69,12.5,15.8,40.62,14.9902868,3294,599,1797,498,18,1.60311735,1.34375,4042,1410.5,40.5,4.264511,1.34375,4042,697,40.5,2.35859275,1.34375,1797,227.5,18,0.753652036,1.34375,4042,347,40.5,1.02708411,1.33125,4042,414,40.5,1.32060933,1.33125,78.87501,1.55,1.55,99.809166
09/07/2026 14:35:17,4.76,3.12,63.49,68.25,36.51,17.46,9.52,14.29,14.29,7.94,3.17,11.11,21.16,68.25,15.9923544,2895,676,1797,118,18,0.315285176,1.35,4042,2475.5,40.5,6.98738861,1.35,4042,646.5,40.5,2.0151763,1.35,1797,382.5,18,1.1314795,1.35,4042,336,40.5,0.9518578,1.35625,1652,95,18,0.362962723,1.35625,79.375,1.55,1.55,99.8092
09/07/2026 14:35:19,16.67,13.64,21.21,36.36,16.67,15.15,27.27,16.67,7.58,34.85,18.18,10.61,19.57,36.36,15.3908644,3668,627,1797,297,18,0.812846363,1.34375,4042,826,40.5,2.68073654,1.35625,4042,531,40.5,1.48989046,1.3625,4042,860,40.5,2.31475472,1.3625,4042,705.5,40.5,2.47502065,1.3625,4042,540,40.5,1.60628521,1.3625,81.25,1.55,1.55,99.80917
09/07/2026 14:35:21,6.25,19.05,9.38,1.56,9.38,12.5,9.38,1.56,4.69,10.94,21.88,28.12,11.22,28.12,13.0754156,2920,464,1797,461,18,1.501933,1.34375,1797,216,18,0.674236059,1.35625,4042,541,40.5,1.66751611,1.35,1797,232.5,18,0.75468725,1.35,4042,284.5,40.5,0.990372062,1.35,4042,1052,40.5,3.59047484,1.36875,81.25,1.55,1.55,99.80927
09/07/2026 14:35:23,6.35,12.7,26.98,19.05,6.35,6.15,6.35,4.76,11.11,4.76,20.63,3.17,10.7,26.98,13.1513844,4042,479,4042,481.5,40.5,1.48534977,1.3375,4042,1034,40.5,3.59588385,1.3375,4042,235.5,40.5,0.731264234,1.35625,4042,244.5,40.5,0.636334538,1.35625,4042,318,40.5,1.04667985,1.35,4042,563,40.5,1.775294,1.35,80.75,1.55,1.55,99.80917
09/07/2026 14:35:25,24.24,25.76,27.27,13.64,3.03,4.55,24.24,40.91,10.61,16.67,15.15,9.09,17.93,40.91,13.1799088,2920,465,4042,501,40.5,1.49009717,1.325,1797,523.5,18,1.62029278,1.33125,4042,146.5,40.5,0.3402957,1.33125,1797,915,18,3.22766876,1.33125,4042,434.5,40.5,1.48262417,1.33125,1797,268.5,18,0.8426517,1.3625,81.125,1.55,1.55,99.80923
09/07/2026 14:35:27,3.12,3.12,6.25,15.15,2.94,4.69,7.81,9.38,4.69,29.69,17.19,29.69,11.14,29.69,11.9985828,2534,390,1731,63.5,18,0.185417056,1.3375,1797,426.5,18,1.52788031,1.3375,4042,99,40.5,0.317664385,1.3375,1797,262,18,0.7926777,1.3375,4042,567.5,40.5,2.10785866,1.3625,1797,922,18,3.28745246,1.3625,81.375,1.55,1.55,99.80921
09/07/2026 14:35:29,10.77,7.69,15.38,18.46,3.08,4.62,15.38,6.15,18.46,30.77,13.85,10.77,12.95,30.77,13.2922211,3294,504,1797,293,18,0.8699212,1.33125,1797,608,18,1.92621839,1.33125,4042,85.5,40.5,0.198383912,1.33125,4042,429,40.5,1.362211,1.33125,4042,1025.5,40.5,3.50450826,1.35625,4042,585.5,40.5,1.88457847,1.3625,81.25,1.55,1.55,99.80916
09/07/2026 14:35:31,6.15,1.56,3.08,32.31,1.54,15.38,24.62,21.54,6.15,6.15,7.69,1.54,10.64,32.31,11.9730587,2388,399,1235,92.5,12.375,0.237296462,1.31875,1235,692,12.375,2.41118336,1.31875,1976,369.5,19.8,1.28419518,1.31875,1797,854.5,18,3.16566849,1.31875,4042,163.5,40.5,0.496697575,1.31875,4042,223,40.5,0.5998746,1.31875,80.25,1.55,1.55,99.8091354
09/07/2026 14:35:33,16.92,13.85,4.62,15.71,24.64,15.94,38.46,4.62,4.62,6.06,4.62,4.55,12.88,38.46,11.8575373,3294,393,4042,302.5,40.5,0.9644192,1.35625,4042,383,40.5,1.33015561,1.35625,4042,622,40.5,2.15989,1.3625,1797,807.5,18,3.13736677,1.3625,4042,201,40.5,0.6330665,1.3625,1797,43,18,0.09385546,1.34375,79.75,1.55,1.55,99.80914
09/07/2026 14:35:35,7.94,1.59,22.22,29.23,3.12,10.94,3.17,1.56,3.17,29.03,3.17,9.52,10.39,29.23,12.3411894,2889,429,1797,223,18,0.6143459,1.34375,4042,1112,40.5,3.67723274,1.35,4042,270.5,40.5,0.946037,1.35,3857,70,40.5,0.180264041,1.35,1797,548.5,18,2.04560518,1.35,1797,351.5,18,1.13177633,1.35,80,1.55,1.55,99.80919
09/07/2026 14:35:37,3.08,9.38,13.85,54.69,0,3.12,18.46,10.77,4.62,18.46,4.62,13.85,12.91,54.69,12.183795,2689,430,1397,205,14,0.726919055,1.35625,1397,1370.5,14,4.87759066,1.35625,1289,42,14,0.08512889,1.35625,3991,227.5,40.25,0.583966255,1.325,4017,370.5,40.25,1.27574289,1.325,4042,361.5,40.5,1.18873906,1.375,79.5,1.55,1.55,99.80915
09/07/2026 14:35:39,7.81,6.06,9.38,17.19,4.62,16.92,34.38,1.56,17.19,24.62,10.94,3.12,12.81,34.38,13.3591614,1974,492,1397,351.5,14,1.053591,1.3625,1397,439.5,14,1.414847,1.3625,4042,467.5,40.5,1.42934275,1.3625,1797,795.5,18,2.77201033,1.3625,1976,637.5,19.8,2.10476685,1.35625,1235,260.5,12.375,0.8034578,1.35625,79.5,1.55,1.55,99.80916
09/07/2026 14:35:41,0,1.49,18.75,15.38,0,0,1.56,1.56,14.06,33.33,9.38,14.06,9.13,33.33,11.7756243,1866,392,1433,37.5,18,0.0890546963,1.3375,4042,719.5,40.5,2.41852236,1.35,1579,25.5,18,0.055625435,1.35,1672,58.5,19.8,0.140440449,1.3625,1235,984.5,12.375,3.58871,1.3625,1235,524,12.375,1.81304991,1.3625,80.25,1.55,1.55,99.80924
09/07/2026 14:35:43,1.54,0,3.08,3.12,0,7.69,44.62,23.44,25,36.92,15.62,12.31,14.45,44.62,12.2085314,2283,384,949,31,12.375,0.08166075,1.375,897,24.5,12.375,0.0586750247,1.375,1973,151.5,19.8,0.5152098,1.375,1797,917.5,18,3.37526512,1.375,4042,917,40.5,3.35218143,1.375,4042,264.5,40.5,0.92293036,1.375,81,1.55,1.55,99.80918
09/07/2026 14:35:46,11.11,6.35,30.16,46.03,3.12,3.12,14.29,4.76,23.81,20.31,7.81,39.68,17.55,46.03,15.9307833,3289,639,1771,247.5,18,0.843331,1.34375,4042,1186,40.5,3.49573922,1.35625,4042,162.5,40.5,0.500856042,1.35625,4042,355,40.5,1.1863277,1.35625,1797,866.5,18,2.75860119,1.35625,4042,1016,40.5,3.22851443,1.35625,81.125,1.55,1.55,99.80921
09/07/2026 14:35:48,7.69,4.62,44.62,52.31,38.46,9.09,33.85,36.92,4.62,3.08,7.69,9.23,21.01,52.31,16.189024,2881,684,3811,118.5,39.75,0.310558468,1.29375,4042,1897,40.5,5.66166973,1.3625,1797,541.5,18,1.80587244,1.3625,4042,1173,40.5,3.38694954,1.3625,1797,81.5,18,0.227601945,1.35,1797,295.5,18,0.856820345,1.35,82,1.55,1.55,99.80921
09/07/2026 14:35:50,12.7,9.52,19.05,23.81,14.06,9.52,73.02,59.38,10.94,15.62,20.63,3.17,22.62,73.02,17.7365227,3631,851,4017,452.5,40.25,1.20818663,1.36875,4017,761,40.25,2.30786729,1.3625,4017,392.5,40.25,1.13915408,1.3625,3942,2714,39.5,7.134737,1.29375,1752,440,17.5555553,1.255453,1.3,4042,347,40.5,1.07093084,1.33125,83.625,1.55,1.55,99.8092041
09/07/2026 14:35:52,7.81,9.38,26.56,17.46,26.56,3.12,10.94,25.4,4.69,15.87,4.69,21.88,14.53,26.56,14.6647644,2920,540,1797,311.5,18,0.9715363,1.34375,1797,847.5,18,2.78811884,1.34375,4042,552,40.5,1.97914052,1.34375,1797,562,18,2.09687042,1.34375,4042,447.5,40.5,1.50477624,1.35,4042,517.5,40.5,1.86141527,1.35,83.875,1.55,1.55,99.8092
09/07/2026 14:35:54,12.7,0,0,0,0,0,20.63,9.52,7.94,8.06,20.63,25.4,8.74,25.4,12.0473776,2914,393,4042,282.5,40.5,1.01921666,1.3375,1766,27.5,18,0.0876623,1.3375,1797,38,18,0.08655382,1.3375,1797,637,18,2.278187,1.3375,4042,339.5,40.5,1.2045542,1.3375,4042,1034,40.5,3.65360951,1.35,82.875,1.55,1.55,99.8092346
09/07/2026 14:35:56,7.81,1.59,14.06,6.25,20.63,31.75,9.38,4.69,9.38,14.06,7.81,0,10.62,31.75,12.5139809,1955,438,1397,117,14,0.368578672,1.3625,1397,343.5,14,1.16347015,1.3625,1397,1093.5,14,3.987144,1.3625,3992,326.5,40,1.01854861,1.31875,1774,560,17.7777786,1.92821753,1.31875,1774,185.5,17.7777786,0.5891767,1.31875,82.125,1.55,1.55,99.80914
09/07/2026 14:35:58,1.54,4.62,1.54,0,0,0,15.38,76.92,1.54,0,21.21,4.62,10.61,76.92,12.0267181,1858,384,1033,44,14,0.221446157,1.3625,1046,27,14,0.0718333349,1.3625,1437,16.5,19.8,0.0372291878,1.36875,4042,1677.5,40.5,6.186654,1.36875,1792,43,18,0.113344267,1.38125,1797,494.5,18,1.73792124,1.38125,81.625,1.55,1.55,99.80912
09/07/2026 14:36:00,1.56,0,0,0,40.62,3.12,29.69,26.56,3.12,0,6.25,1.56,9.38,40.62,12.0061207,3965,400,4042,69.5,40.5,0.14493905,1.35,3581,28.5,40.5,0.06670608,1.35,4042,899.5,40.5,3.12260652,1.35,4042,1176.5,40.5,4.306306,1.35625,4042,53.5,40.5,0.123240449,1.35625,4042,174.5,40.5,0.568765461,1.35625,81,1.55,1.55,99.80919
09/07/2026 14:36:02,0,15.87,0,19.05,3.17,14.75,15.87,3.17,6.35,7.94,22.22,1.59,9.17,22.22,11.87545,2920,387,4042,346.5,40.5,1.19697571,1.34375,1797,383,18,1.39003038,1.34375,4042,404,40.5,1.37289631,1.34375,1797,338.5,18,1.31708193,1.33125,1797,332,18,1.140986,1.35,4042,515.5,40.5,1.75508857,1.35,79.875,1.55,1.55,99.8092
09/07/2026 14:36:04,6.25,1.52,1.52,1.52,18.75,3.03,29.69,0,3.12,29.69,6.35,9.52,9.25,29.69,11.986433,2908,387,4042,133.5,40.5,0.41864866,1.30625,1725,32.5,18,0.0775751844,1.30625,1797,474.5,18,1.64538372,1.30625,1797,661.5,18,2.47406816,1.30625,4042,674,40.5,2.46069622,1.36875,4042,344,40.5,1.20309138,1.36875,79.875,1.55,1.55,99.80923
09/07/2026 14:36:06,6.15,3.08,3.33,5,21.31,1.67,44.62,23.08,16.92,8.57,12.9,15.38,13.5,44.62,13.5407524,2339,495,1397,140.5,14,0.363800168,1.3625,1397,95,14,0.240748316,1.3625,1397,369,14,1.173563,1.3625,4017,1403,40.25,4.91647959,1.33125,1785,554,17.88889,1.77815425,1.33125,4042,409,40.5,1.22383893,1.3,80.625,1.55,1.55,99.80914
09/07/2026 14:36:08,1.56,0,0,0,1.56,0,4.69,95.31,3.12,6.25,0,3.12,9.64,95.31,12.3319235,2598,398,2920,29.5,40.5,0.07742414,1.36875,1258,23,18,0.0557386354,1.36875,1797,46.5,18,0.102789208,1.36875,4017,2069,40.25,7.580619,1.35625,1785,144,17.88889,0.472824663,1.35625,3811,78,40.25,0.265305549,1.35625,80.75,1.55,1.55,99.80915
09/07/2026 14:36:10,7.69,3.23,3.08,12.31,12.31,3.23,13.85,66.15,7.69,12.12,4.55,1.54,12.31,66.15,11.6409655,2545,381,1797,87,18,0.290330172,1.3375,4042,281.5,40.5,0.8686521,1.3375,1797,246,18,0.8738697,1.3375,1797,1440.5,18,5.301226,1.34375,1797,160,18,0.5603436,1.34375,4042,69.5,40.5,0.201763973,1.34375,80.5,1.55,1.55,99.809166
09/07/2026 14:36:12,1.54,0,24.24,1.52,12.31,1.59,12.31,1.54,3.08,15.15,13.85,21.54,9.05,24.24,11.7377529,2472,393,1360,22.5,18,0.0561783276,1.33125,4042,557,40.5,1.904392,1.3375,1797,293,18,0.949483633,1.34375,4042,323.5,40.5,1.05341518,1.34375,1797,457,18,1.591987,1.34375,1797,706,18,2.53879571,1.34375,80.25,1.55,1.55,99.80923
09/07/2026 14:36:14,3.17,9.52,39.68,11.11,11.11,0,1.59,0,0,3.17,9.52,17.46,8.86,39.68,11.4183207,2807,376,4042,258.5,40.5,0.87016207,1.3375,4042,1063,40.5,3.80372,1.33125,1797,256,18,0.8746127,1.33125,1604,35,18,0.09650517,1.33125,3561,85,40.5,0.279147565,1.33125,1797,560.5,18,1.95645583,1.33125,79.875,1.55,1.55,99.80922
09/07/2026 14:36:16,9.38,6.06,27.27,20,17.19,17.19,39.06,31.25,20.31,12.12,28.12,35.94,21.99,39.06,15.3522768,3668,622,1797,147.5,18,0.369894058,1.3625,4042,788,40.5,2.28608441,1.3625,4042,395,40.5,1.33991015,1.3625,4042,1131.5,40.5,3.47546339,1.3625,4042,549.5,40.5,1.67362952,1.3625,4042,722,40.5,2.276102,1.3625,79.875,1.55,1.55,99.80919
09/07/2026 14:36:18,4.69,6.25,14.06,37.5,4.69,1.56,60.94,60.94,9.38,1.56,14.06,17.19,19.4,60.94,16.3786545,2920,714,1797,181,18,0.5838945,1.3625,4042,673,40.5,2.17469788,1.36875,1797,90.5,18,0.272116542,1.36875,4042,2479.5,40.5,6.905029,1.36875,1797,215.5,18,0.569277465,1.36875,4042,647,40.5,1.8050909,1.36875,81.625,1.55,1.55,99.8092
09/07/2026 14:36:20,6.25,3.12,4.76,11.11,0,3.17,23.44,1.59,6.25,7.81,21.88,51.56,11.75,51.56,12.8140821,1897,448,1042,49,14,0.157838419,1.3375,1397,208.5,14,0.7711344,1.34375,1306,94.5,14,0.306753039,1.34375,1797,511,18,1.834091,1.34375,4042,380,40.5,1.11392593,1.35625,1797,1447.5,18,4.872199,1.35625,81.25,1.55,1.55,99.8092346
09/07/2026 14:36:22,6.25,4.55,15.62,40.62,4.62,10.94,4.69,4.69,4.69,12.12,17.19,26.56,12.71,40.62,11.8795567,2835,393,1387,27,18,0.06336868,1.3625,1797,967,18,3.43217063,1.3625,4042,161,40.5,0.555853844,1.3625,1700,108.5,18,0.356079578,1.3625,4042,243,40.5,0.8366988,1.375,4042,851.5,40.5,2.92707634,1.375,80.375,1.55,1.55,99.80919
09/07/2026 14:36:24,1.54,4.62,44.62,56.92,6.15,3.08,6.15,0,1.54,0,1.54,1.54,10.64,56.92,11.9058523,2984,389,4042,158.5,40.5,0.541799247,1.34375,4042,2012,40.5,7.253544,1.34375,4042,38,40.5,0.08227436,1.34375,1387,82,18,0.205973163,1.34375,3062,19,40.5,0.0441939346,1.34375,1330,24,18,0.06419146,1.34375,79.625,1.55,1.55,99.809166
09/07/2026 14:36:26,17.46,1.59,19.05,17.46,28.57,4.76,11.11,1.59,9.52,12.7,12.7,7.94,12.04,28.57,13.3954248,2920,526,1797,383,18,1.04595482,1.34375,1797,702.5,18,2.36968923,1.35,4042,757.5,40.5,2.56780148,1.3625,4042,304.5,40.5,0.8327659,1.3625,1797,516,18,1.5147903,1.3625,4042,491,40.5,1.51550591,1.3625,78.87501,1.55,1.55,99.80919
09/07/2026 14:36:28,14.06,7.81,1.56,4.69,0,1.56,45.31,9.38,9.38,25,9.38,6.25,11.2,45.31,12.078064,1941,398,1397,415,14,1.43864429,1.3625,1264,36.5,14,0.0895919651,1.3625,1397,37,14,0.09031127,1.3625,4017,1080.5,40.25,3.92393541,1.35,1785,522.5,17.88889,1.85641217,1.35,1785,295,17.88889,1.14594364,1.35,79.375,1.55,1.55,99.8092346
09/07/2026 14:36:30,3.08,4.76,4.69,3.08,40,17.46,12.31,6.15,1.54,13.85,7.69,30.77,12.11,40,11.7378035,2009,394,1654,59,19.8,0.172625259,1.35625,1530,18,19.8,0.041410014,1.35625,1235,1064,12.375,3.7607305,1.35625,1797,228.5,18,0.8383167,1.35625,4042,343,40.5,1.16610956,1.36875,1797,652.5,18,2.2297225,1.36875,79.125,1.55,1.55,99.80917
09/07/2026 14:36:32,10.94,7.81,4.69,1.56,6.25,1.56,46.88,35.94,3.12,1.56,3.12,1.56,10.42,46.88,13.1913538,2545,484,1797,355.5,18,1.113273,1.35625,1797,127.5,18,0.331364363,1.35625,4042,216,40.5,0.560965061,1.35625,4042,1874,40.5,6.625249,1.35625,1797,130.5,18,0.3231385,1.35625,1797,198,18,0.5792539,1.35625,79.75,1.55,1.55,99.80916
09/07/2026 14:36:34,0,0,1.54,4.62,0,0,1.54,92.31,4.62,0,0,1.54,8.85,92.31,12.1090679,2863,393,1615,43.5,18,0.118377455,1.3375,4042,123,40.5,0.3938257,1.3375,1639,36,18,0.0878798,1.3375,1797,1987,18,7.274583,1.3375,4042,111.5,40.5,0.3663212,1.3375,4042,57.5,40.5,0.243241519,1.3375,80.125,1.55,1.55,99.8092346
09/07/2026 14:36:36,0,0,0,0,0,1.56,3.12,70.31,18.75,12.5,0,0,8.85,70.31,12.1813374,2456,394,1763,73,18,0.125529826,1.3625,1296,21.5,18,0.0509110577,1.3625,1797,64.5,18,0.146991432,1.3625,4042,1575,40.5,5.71806431,1.3625,1797,601,18,2.23675752,1.3625,4042,30.5,40.5,0.100791767,1.3625,80.5,1.55,1.55,99.80921
09/07/2026 14:36:38,4.55,1.52,34.85,6.06,3.03,1.52,1.52,40,4.55,21.54,4.55,10.61,11.19,40,12.1934776,2864,387,1797,99.5,18,0.308631629,1.33125,4042,719,40.5,2.49709582,1.33125,1552,39.5,18,0.0900026038,1.33125,4017,802,40.25,3.05445957,1.33125,4042,500,40.5,1.8908819,1.3625,1731,162.5,18,0.502588153,1.3625,80.375,1.55,1.55,99.80922
09/07/2026 14:36:40,15.38,0,7.69,18.46,1.54,1.54,23.08,3.08,7.69,10.77,20,4.62,9.49,23.08,12.1000309,2482,400,1797,348.5,18,1.19599092,1.3375,4042,597.5,40.5,2.036947,1.3625,1797,62,18,0.179456815,1.3625,1976,521.5,19.8,1.82577217,1.3625,1235,370,12.375,1.3589437,1.3625,4042,501,40.5,1.6912601,1.35,79.75,1.55,1.55,99.80922
09/07/2026 14:36:42,7.81,9.38,4.69,7.81,3.12,9.23,31.25,15.62,17.19,7.69,7.81,15.62,11.44,31.25,13.5818157,3294,509,1797,324,18,1.0808717,1.34375,1797,162.5,18,0.458491832,1.34375,4042,324,40.5,1.02210939,1.34375,4042,1041,40.5,3.39064384,1.3625,4042,574,40.5,1.78201175,1.3625,4042,626.5,40.5,2.09215283,1.34375,79.5,1.55,1.55,99.809166
09/07/2026 14:36:44,20,23.08,13.85,4.62,0,1.54,24.62,6.25,1.54,11.94,7.69,18.46,11.13,24.62,11.92294,2889,392,4042,765.5,40.5,2.79228973,1.3375,1797,341.5,18,1.14400649,1.3375,1624,24.5,18,0.0536913946,1.3375,1797,553,18,2.08169174,1.34375,4042,320,40.5,1.1218524,1.34375,4031,350.5,40.5,1.12967873,1.34375,78.75001,1.55,1.55,99.80922
09/07/2026 14:36:46,11.11,4.76,33.33,50.79,22.22,20.63,17.46,16.92,25.4,14.29,19.05,42.86,23.24,50.79,14.6150646,2371,571,1698,68,18,0.151504368,1.34375,4042,1101,40.5,3.43785715,1.34375,4042,420,40.5,1.214779,1.34375,1976,520.5,19.8,1.45855534,1.35625,1235,396,12.375,1.34060347,1.35625,1235,918.5,12.375,2.90433955,1.35625,79.125,1.55,1.55,99.80914
09/07/2026 14:36:48,7.81,3.12,26.56,50,34.38,18.75,29.69,20.31,6.25,1.56,4.69,15.62,18.23,50,16.3182354,3294,665,1797,266,18,0.8302632,1.35625,4042,1112.5,40.5,3.72858953,1.35625,1797,943.5,18,2.99042368,1.35625,4042,1065,40.5,2.95386839,1.35625,4042,163,40.5,0.439050943,1.35,4042,441.5,40.5,1.32623374,1.35,80,1.55,1.55,99.8092
09/07/2026 14:36:50,1.56,1.56,34.38,3.12,1.56,0,21.88,3.17,3.12,16.95,15.62,14.06,9.75,34.38,12.0041294,2499,404,1521,52.5,18,0.155915,1.325,4042,832,40.5,2.83700585,1.325,1797,52,18,0.153908461,1.325,1797,482.5,18,1.67142355,1.325,1797,369.5,18,1.296731,1.325,4042,634.5,40.5,2.22914481,1.325,80.5,1.55,1.55,99.80921
09/07/2026 14:36:52,10.77,7.69,1.54,5.88,16.92,3.03,7.69,4.29,9.23,10.77,35.38,26.15,11.61,35.38,13.1551685,2545,501,4042,352.5,40.5,0.9787371,1.35,1797,241,18,0.697526634,1.35,1797,357.5,18,1.13852835,1.35625,1797,269.5,18,0.7938928,1.35625,1797,372.5,18,1.1175108,1.35625,4042,1412.5,40.5,4.70689631,1.35625,80,1.55,1.55,99.80923
